user_id,register_date,country,channel,device,age_group,gender
U04940,2024-11-21,越南,付费广告,Android,18-24,男
U04941,2024-01-28,越南,社交媒体,Android,18-24,女
U04942,2023-09-14,菲律宾,自然搜索,Android,35-44,男
U04943,2024-05-03,越南,KOL推荐,Android,25-34,男
U04944,2024-06-12,菲律宾,付费广告,Android,25-34,男
U04945,2024-11-09,马来西亚,付费广告,iOS,25-34,男
U04946,2024-04-13,印尼,付费广告,Android,25-34,男
U04947,2024-06-12,印尼,自然搜索,iOS,25-34,男
U04948,2024-10-02,菲律宾,内容营销,iOS,18-24,女
U04949,2024-07-01,菲律宾,自然搜索,iOS,35-44,女
U04950,2023-06-18,越南,付费广告,Android,25-34,女
U04951,2023-03-22,泰国,KOL推荐,Android,35-44,女
U04952,2023-06-04,越南,社交媒体,Android,25-34,女
U04953,2024-05-23,印尼,付费广告,Android,35-44,男
U04954,2024-06-22,越南,付费广告,Android,25-34,男
U04955,2023-07-02,印尼,社交媒体,Android,18-24,女
U04956,2024-03-22,越南,内容营销,Android,35-44,女
U04957,2024-05-06,印尼,内容营销,Android,25-34,男
U04958,2023-08-08,泰国,付费广告,iOS,18-24,男
U04959,2023-07-04,印尼,内容营销,iOS,18-24,女
U04960,2024-08-05,印尼,自然搜索,Android,35-44,女
U04961,2023-08-14,泰国,自然搜索,iOS,35-44,女
U04962,2024-08-25,越南,KOL推荐,Android,35-44,男
U04963,2023-03-25,印尼,自然搜索,Android,45+,女
U04964,2024-06-22,印尼,自然搜索,Android,25-34,女
U04965,2024-03-21,泰国,自然搜索,iOS,25-34,女
U04966,2023-05-15,马来西亚,付费广告,Android,25-34,女
U04967,2023-06-10,印尼,社交媒体,Android,45+,女
U04968,2024-11-20,马来西亚,社交媒体,Android,25-34,女
U04969,2024-03-20,越南,自然搜索,Android,45+,女
U04970,2023-09-04,印尼,付费广告,Android,18-24,男
U04971,2023-08-26,菲律宾,内容营销,Android,35-44,女
U04972,2024-01-17,印尼,KOL推荐,iOS,25-34,女
U04973,2023-04-02,印尼,付费广告,Android,35-44,女
U04974,2023-05-02,越南,内容营销,iOS,18-24,女
U04975,2024-04-23,越南,社交媒体,iOS,18-24,女
U04976,2024-11-15,泰国,自然搜索,iOS,18-24,女
U04977,2023-04-15,泰国,自然搜索,Android,25-34,男
U04978,2023-05-03,泰国,自然搜索,iOS,25-34,男
U04979,2024-02-07,泰国,社交媒体,iOS,45+,女
U04980,2024-03-05,马来西亚,自然搜索,Android,25-34,男
U04981,2023-09-28,泰国,付费广告,Android,18-24,女
U04982,2024-01-07,印尼,自然搜索,iOS,18-24,男
U04983,2023-04-07,菲律宾,内容营销,Android,18-24,女
U04984,2023-01-15,印尼,付费广告,Android,35-44,女
U04985,2024-03-18,泰国,内容营销,iOS,35-44,男
U04986,2024-03-03,印尼,内容营销,Android,45+,女
U04987,2023-05-28,印尼,自然搜索,Android,25-34,女
U04988,2023-05-16,印尼,付费广告,Android,18-24,男
U04989,2024-11-25,菲律宾,自然搜索,Android,18-24,男
U04990,2023-10-25,马来西亚,内容营销,Android,25-34,女
U04991,2024-10-23,印尼,付费广告,iOS,45+,男
U04992,2024-01-15,越南,自然搜索,Android,18-24,女
U04993,2023-08-20,印尼,自然搜索,iOS,18-24,男
U04994,2023-07-14,泰国,付费广告,Android,35-44,男
U04995,2023-06-08,菲律宾,内容营销,iOS,35-44,男
U04996,2024-03-17,泰国,社交媒体,Android,18-24,男
U04997,2023-05-12,越南,内容营销,iOS,35-44,男
U04998,2024-01-03,菲律宾,付费广告,Android,18-24,女
U04999,2024-07-26,印尼,自然搜索,iOS,45+,男
U05000,2024-03-18,越南,内容营销,Android,18-24,男
U05001,2024-09-20,印尼,自然搜索,Android,18-24,男
U05002,2023-07-28,菲律宾,内容营销,Android,25-34,女
U05003,2024-02-24,越南,付费广告,iOS,18-24,女
U05004,2024-08-19,菲律宾,自然搜索,iOS,25-34,女
U05005,2024-12-11,泰国,社交媒体,Android,35-44,男
U05006,2023-07-11,菲律宾,内容营销,Android,25-34,女
U05007,2023-08-24,菲律宾,内容营销,iOS,35-44,女
U05008,2023-10-24,泰国,自然搜索,iOS,25-34,女
U05009,2023-11-01,越南,自然搜索,iOS,18-24,男
U05010,2024-08-10,泰国,社交媒体,Android,45+,女
U05011,2023-07-22,印尼,社交媒体,iOS,35-44,男
U05012,2023-03-19,印尼,社交媒体,Android,18-24,男
U05013,2023-04-26,印尼,自然搜索,iOS,25-34,男
U05014,2023-06-01,泰国,内容营销,iOS,25-34,男
U05015,2023-04-25,泰国,社交媒体,iOS,18-24,男
U05016,2023-07-11,泰国,KOL推荐,Android,25-34,女
U05017,2023-06-27,越南,付费广告,Android,25-34,女
U05018,2023-05-12,印尼,付费广告,iOS,18-24,女
U05019,2023-02-18,菲律宾,内容营销,Android,18-24,男
U05020,2024-10-09,印尼,社交媒体,iOS,35-44,女
U05021,2024-02-12,越南,内容营销,Android,25-34,女
U05022,2023-09-01,马来西亚,内容营销,Android,18-24,男
U05023,2023-07-07,印尼,社交媒体,iOS,35-44,女
U05024,2023-10-02,马来西亚,付费广告,Android,35-44,女
U05025,2023-04-08,印尼,自然搜索,Android,18-24,男
U05026,2024-10-27,越南,自然搜索,iOS,35-44,男
U05027,2024-02-13,泰国,自然搜索,Android,35-44,男
U05028,2024-04-07,印尼,自然搜索,iOS,25-34,女
U05029,2023-10-11,泰国,付费广告,Android,25-34,男
U05030,2023-11-06,越南,付费广告,iOS,35-44,男
U05031,2023-12-10,印尼,付费广告,Android,18-24,女
U05032,2023-09-22,印尼,付费广告,iOS,25-34,女
U05033,2023-06-09,印尼,自然搜索,iOS,35-44,男
U05034,2023-03-07,泰国,自然搜索,iOS,25-34,女
U05035,2023-03-20,越南,社交媒体,iOS,25-34,女
U05036,2023-08-22,印尼,付费广告,Android,25-34,女
U05037,2024-10-08,马来西亚,付费广告,iOS,18-24,女
U05038,2024-01-02,印尼,社交媒体,Android,25-34,男
U05039,2024-02-05,马来西亚,KOL推荐,iOS,25-34,女
U05040,2024-01-23,菲律宾,付费广告,Android,35-44,女
U05041,2024-01-19,印尼,社交媒体,Android,35-44,女
U05042,2024-12-03,泰国,内容营销,Android,25-34,女
U05043,2024-02-04,印尼,KOL推荐,Android,45+,女
U05044,2023-10-06,印尼,付费广告,Android,18-24,男
U05045,2023-06-02,印尼,社交媒体,Android,18-24,男
U05046,2023-02-19,印尼,自然搜索,iOS,25-34,男
U05047,2023-03-20,印尼,社交媒体,Android,18-24,男
U05048,2023-04-04,越南,内容营销,Android,25-34,女
U05049,2023-11-03,印尼,付费广告,iOS,18-24,男
U05050,2024-05-09,泰国,内容营销,Android,18-24,男
U05051,2024-02-02,菲律宾,付费广告,iOS,18-24,女
U05052,2024-02-03,泰国,内容营销,Android,35-44,女
U05053,2023-02-22,泰国,社交媒体,Android,35-44,女
U05054,2024-10-01,越南,自然搜索,Android,35-44,女
U05055,2023-04-10,印尼,社交媒体,Android,18-24,女
U05056,2024-03-21,越南,付费广告,Android,25-34,女
U05057,2023-12-06,越南,自然搜索,Android,18-24,女
U05058,2024-09-03,印尼,KOL推荐,Android,25-34,女
U05059,2023-03-19,越南,付费广告,iOS,35-44,男
U05060,2024-10-20,马来西亚,KOL推荐,iOS,25-34,女
U05061,2023-04-19,马来西亚,付费广告,Android,18-24,女
U05062,2024-02-04,印尼,自然搜索,iOS,25-34,女
U05063,2023-08-19,越南,内容营销,iOS,18-24,女
U05064,2024-07-22,印尼,付费广告,Android,25-34,女
U05065,2023-01-26,泰国,社交媒体,Android,25-34,女
U05066,2024-10-15,印尼,社交媒体,Android,25-34,男
U05067,2023-11-09,越南,社交媒体,iOS,45+,男
U05068,2023-03-18,马来西亚,内容营销,iOS,25-34,男
U05069,2024-07-16,泰国,社交媒体,Android,35-44,男
U05070,2024-04-28,印尼,付费广告,iOS,35-44,男
U05071,2023-03-18,印尼,内容营销,iOS,35-44,女
U05072,2024-01-27,印尼,自然搜索,iOS,25-34,女
U05073,2024-08-08,泰国,付费广告,iOS,18-24,女
U05074,2023-07-26,马来西亚,内容营销,iOS,25-34,女
U05075,2024-12-23,印尼,社交媒体,iOS,25-34,女
U05076,2024-10-19,印尼,KOL推荐,iOS,18-24,男
U05077,2024-08-24,泰国,社交媒体,Android,25-34,女
U05078,2023-12-18,印尼,KOL推荐,iOS,35-44,女
U05079,2024-03-12,越南,内容营销,iOS,45+,男
U05080,2023-06-17,泰国,付费广告,Android,25-34,男
U05081,2024-11-04,泰国,自然搜索,Android,25-34,男
U05082,2023-12-17,菲律宾,付费广告,iOS,35-44,女
U05083,2024-09-05,泰国,社交媒体,Android,25-34,女
U05084,2023-06-15,泰国,自然搜索,iOS,18-24,女
U05085,2023-08-20,印尼,自然搜索,iOS,18-24,男
U05086,2024-04-13,菲律宾,付费广告,Android,35-44,男
U05087,2024-11-27,泰国,内容营销,Android,18-24,男
U05088,2024-03-20,印尼,社交媒体,Android,25-34,男
U05089,2024-01-15,泰国,付费广告,Android,25-34,男
U05090,2023-02-24,泰国,自然搜索,Android,35-44,男
U05091,2024-09-26,泰国,付费广告,iOS,45+,女
U05092,2024-08-28,菲律宾,自然搜索,iOS,25-34,男
U05093,2024-06-07,泰国,自然搜索,Android,45+,男
U05094,2024-09-09,泰国,内容营销,Android,18-24,女
U05095,2023-07-09,越南,内容营销,iOS,18-24,女
U05096,2023-12-10,菲律宾,自然搜索,Android,45+,女
U05097,2023-10-13,越南,自然搜索,iOS,25-34,男
U05098,2023-05-27,越南,付费广告,Android,18-24,女
U05099,2024-10-08,泰国,付费广告,Android,25-34,女
U05100,2023-10-06,越南,自然搜索,Android,35-44,男
U05101,2023-11-04,印尼,付费广告,iOS,35-44,男
U05102,2023-02-06,印尼,自然搜索,iOS,35-44,女
U05103,2024-01-12,越南,KOL推荐,Android,25-34,女
U05104,2024-02-25,越南,社交媒体,iOS,35-44,男
U05105,2023-08-03,泰国,社交媒体,iOS,25-34,男
U05106,2023-05-22,越南,付费广告,Android,25-34,女
U05107,2023-07-18,泰国,内容营销,Android,35-44,男
U05108,2023-06-18,菲律宾,内容营销,iOS,25-34,女
U05109,2023-08-07,马来西亚,自然搜索,Android,18-24,男
U05110,2023-02-04,马来西亚,自然搜索,Android,25-34,女
U05111,2024-11-09,菲律宾,付费广告,iOS,25-34,男
U05112,2024-04-19,印尼,自然搜索,Android,18-24,男
U05113,2023-10-26,印尼,付费广告,iOS,18-24,女
U05114,2023-08-16,越南,社交媒体,iOS,18-24,男
U05115,2023-08-20,印尼,付费广告,iOS,18-24,男
U05116,2023-04-27,越南,付费广告,iOS,35-44,女
U05117,2024-11-20,印尼,付费广告,Android,18-24,男
U05118,2024-01-26,菲律宾,内容营销,iOS,18-24,男
U05119,2023-10-23,越南,自然搜索,Android,35-44,男
U05120,2023-09-25,越南,社交媒体,iOS,35-44,女
U05121,2023-12-26,马来西亚,自然搜索,iOS,18-24,女
U05122,2024-03-22,泰国,自然搜索,Android,18-24,女
U05123,2023-01-12,印尼,社交媒体,Android,45+,女
U05124,2024-12-14,马来西亚,自然搜索,Android,25-34,男
U05125,2024-10-23,印尼,自然搜索,Android,45+,男
U05126,2023-02-03,印尼,自然搜索,iOS,18-24,女
U05127,2023-06-19,泰国,社交媒体,Android,18-24,女
U05128,2024-09-13,越南,社交媒体,iOS,18-24,女
U05129,2024-08-21,菲律宾,自然搜索,Android,18-24,女
U05130,2023-08-04,印尼,社交媒体,Android,35-44,男
U05131,2024-07-28,印尼,自然搜索,iOS,45+,女
U05132,2023-07-07,泰国,社交媒体,iOS,45+,女
U05133,2023-01-19,泰国,付费广告,Android,35-44,男
U05134,2024-05-08,马来西亚,社交媒体,Android,35-44,男
U05135,2024-09-15,越南,内容营销,iOS,35-44,女
U05136,2024-08-19,印尼,内容营销,Android,35-44,女
U05137,2023-07-24,泰国,自然搜索,Android,18-24,女
U05138,2024-12-13,印尼,内容营销,iOS,25-34,女
U05139,2023-01-07,马来西亚,自然搜索,iOS,25-34,女
U05140,2023-05-18,印尼,内容营销,Android,35-44,男
U05141,2023-08-15,泰国,付费广告,iOS,35-44,女
U05142,2024-06-06,印尼,付费广告,iOS,35-44,女
U05143,2023-05-22,菲律宾,自然搜索,Android,25-34,女
U05144,2023-11-26,越南,自然搜索,Android,35-44,女
U05145,2023-08-09,菲律宾,社交媒体,Android,45+,女
U05146,2024-01-03,印尼,内容营销,iOS,18-24,男
U05147,2023-03-07,菲律宾,社交媒体,Android,45+,女
U05148,2023-03-11,印尼,社交媒体,Android,25-34,女
U05149,2024-02-26,泰国,KOL推荐,iOS,25-34,女
U05150,2024-09-10,越南,付费广告,Android,35-44,男
U05151,2024-08-27,泰国,自然搜索,Android,25-34,男
U05152,2023-09-27,马来西亚,自然搜索,Android,25-34,女
U05153,2023-12-08,菲律宾,付费广告,Android,25-34,女
U05154,2023-12-09,印尼,自然搜索,iOS,18-24,男
U05155,2024-10-18,越南,自然搜索,Android,25-34,女
U05156,2024-12-17,泰国,自然搜索,Android,18-24,女
U05157,2023-11-21,菲律宾,自然搜索,Android,45+,男
U05158,2023-02-23,印尼,内容营销,Android,18-24,男
U05159,2024-09-26,泰国,自然搜索,iOS,25-34,男
U05160,2024-07-14,印尼,付费广告,iOS,45+,男
U05161,2024-11-28,泰国,社交媒体,iOS,45+,男
U05162,2023-03-06,越南,付费广告,Android,35-44,女
U05163,2023-04-12,越南,自然搜索,iOS,25-34,男
U05164,2023-02-25,泰国,付费广告,Android,18-24,男
U05165,2023-06-05,马来西亚,自然搜索,iOS,25-34,女
U05166,2023-05-08,泰国,付费广告,Android,18-24,女
U05167,2023-05-24,泰国,自然搜索,iOS,35-44,男
U05168,2023-08-01,泰国,社交媒体,Android,25-34,女
U05169,2024-08-09,菲律宾,社交媒体,Android,35-44,男
U05170,2024-02-02,越南,付费广告,Android,25-34,男
U05171,2023-11-04,印尼,付费广告,Android,25-34,女
U05172,2023-04-17,泰国,付费广告,iOS,25-34,女
U05173,2024-04-07,泰国,KOL推荐,iOS,35-44,女
U05174,2023-12-17,越南,自然搜索,Android,18-24,女
U05175,2023-05-08,菲律宾,社交媒体,Android,25-34,男
U05176,2024-08-05,菲律宾,KOL推荐,iOS,18-24,女
U05177,2023-11-26,泰国,付费广告,Android,18-24,女
U05178,2024-07-21,印尼,付费广告,iOS,25-34,女
U05179,2024-07-04,马来西亚,付费广告,iOS,18-24,男
U05180,2023-11-19,越南,自然搜索,iOS,18-24,男
U05181,2023-05-02,菲律宾,自然搜索,Android,35-44,女
U05182,2024-07-26,泰国,自然搜索,iOS,25-34,女
U05183,2024-05-21,马来西亚,自然搜索,iOS,18-24,男
U05184,2024-08-18,菲律宾,付费广告,iOS,18-24,男
U05185,2024-03-16,马来西亚,KOL推荐,iOS,18-24,男
U05186,2023-12-08,印尼,自然搜索,Android,25-34,女
U05187,2023-06-24,越南,内容营销,iOS,35-44,男
U05188,2024-06-11,马来西亚,内容营销,iOS,25-34,男
U05189,2023-06-17,越南,内容营销,Android,18-24,女
U05190,2023-10-19,越南,KOL推荐,iOS,25-34,男
U05191,2024-03-16,印尼,付费广告,iOS,25-34,男
U05192,2024-11-28,菲律宾,自然搜索,Android,25-34,男
U05193,2024-05-22,马来西亚,社交媒体,Android,35-44,男
U05194,2023-07-19,泰国,社交媒体,Android,25-34,男
U05195,2023-08-08,菲律宾,KOL推荐,iOS,18-24,男
U05196,2023-05-11,印尼,内容营销,Android,35-44,男
U05197,2023-02-18,泰国,付费广告,Android,18-24,女
U05198,2024-09-04,越南,付费广告,Android,18-24,男
U05199,2023-12-04,越南,自然搜索,iOS,35-44,女
U05200,2023-05-17,越南,自然搜索,iOS,35-44,男
U05201,2024-11-19,马来西亚,付费广告,Android,35-44,男
U05202,2023-10-14,印尼,社交媒体,Android,18-24,女
U05203,2024-03-26,印尼,KOL推荐,Android,25-34,男
U05204,2024-02-16,马来西亚,付费广告,iOS,18-24,男
U05205,2023-08-09,越南,内容营销,iOS,25-34,女
U05206,2023-08-11,菲律宾,社交媒体,Android,18-24,女
U05207,2023-12-14,越南,KOL推荐,Android,35-44,女
U05208,2024-06-23,菲律宾,自然搜索,iOS,18-24,女
U05209,2023-12-04,泰国,内容营销,iOS,18-24,男
U05210,2024-01-21,马来西亚,社交媒体,iOS,25-34,女
U05211,2024-04-10,泰国,自然搜索,Android,45+,女
U05212,2024-09-11,越南,自然搜索,Android,35-44,男
U05213,2023-12-18,菲律宾,内容营销,Android,45+,女
U05214,2023-02-19,越南,自然搜索,Android,25-34,男
U05215,2023-05-28,印尼,付费广告,iOS,18-24,女
U05216,2024-08-10,越南,付费广告,Android,25-34,男
U05217,2024-04-12,印尼,社交媒体,Android,35-44,女
U05218,2023-09-03,泰国,KOL推荐,Android,18-24,男
U05219,2023-01-05,泰国,付费广告,Android,18-24,女
U05220,2023-08-17,越南,付费广告,iOS,18-24,男
U05221,2023-01-13,印尼,内容营销,Android,25-34,女
U05222,2023-06-15,泰国,KOL推荐,Android,18-24,女
U05223,2023-07-24,越南,内容营销,Android,18-24,女
U05224,2023-08-03,越南,付费广告,iOS,25-34,男
U05225,2024-03-04,泰国,自然搜索,Android,25-34,女
U05226,2023-09-11,印尼,付费广告,Android,25-34,男
U05227,2024-09-14,菲律宾,社交媒体,iOS,35-44,女
U05228,2023-09-12,泰国,自然搜索,iOS,18-24,女
U05229,2023-05-21,印尼,付费广告,Android,35-44,女
U05230,2023-06-19,印尼,自然搜索,iOS,18-24,女
U05231,2023-05-01,越南,付费广告,iOS,25-34,女
U05232,2023-10-14,印尼,KOL推荐,Android,25-34,男
U05233,2024-11-17,越南,自然搜索,Android,45+,女
U05234,2023-11-04,印尼,社交媒体,Android,25-34,女
U05235,2024-06-19,泰国,内容营销,iOS,18-24,男
U05236,2023-04-12,印尼,自然搜索,Android,25-34,男
U05237,2024-02-18,印尼,社交媒体,iOS,25-34,女
U05238,2023-01-27,泰国,内容营销,iOS,25-34,女
U05239,2024-08-25,越南,内容营销,iOS,18-24,男
U05240,2023-11-27,马来西亚,自然搜索,Android,25-34,女
U05241,2024-07-01,越南,自然搜索,iOS,18-24,男
U05242,2023-01-03,印尼,自然搜索,iOS,35-44,女
U05243,2024-02-08,马来西亚,社交媒体,iOS,25-34,女
U05244,2024-03-04,印尼,社交媒体,Android,18-24,男
U05245,2023-11-08,印尼,社交媒体,Android,35-44,男
U05246,2023-07-24,菲律宾,付费广告,Android,25-34,女
U05247,2023-02-08,菲律宾,自然搜索,iOS,25-34,女
U05248,2024-10-19,越南,社交媒体,iOS,18-24,女
U05249,2024-11-09,印尼,付费广告,iOS,25-34,女
U05250,2024-04-08,越南,社交媒体,Android,25-34,女
U05251,2023-08-11,马来西亚,付费广告,iOS,45+,女
U05252,2023-07-21,印尼,付费广告,iOS,18-24,女
U05253,2023-02-21,泰国,付费广告,Android,18-24,女
U05254,2023-05-18,菲律宾,自然搜索,iOS,45+,女
U05255,2023-11-26,印尼,付费广告,iOS,45+,女
U05256,2024-05-21,泰国,自然搜索,iOS,18-24,男
U05257,2023-06-13,印尼,付费广告,iOS,35-44,女
U05258,2023-07-11,越南,自然搜索,Android,18-24,女
U05259,2024-06-06,菲律宾,自然搜索,Android,35-44,女
U05260,2023-12-24,泰国,社交媒体,iOS,35-44,女
U05261,2024-10-03,菲律宾,付费广告,iOS,18-24,女
U05262,2024-07-11,印尼,社交媒体,Android,18-24,男
U05263,2024-11-02,泰国,社交媒体,Android,18-24,女
U05264,2023-03-23,马来西亚,社交媒体,iOS,18-24,男
U05265,2024-05-05,印尼,内容营销,Android,18-24,男
U05266,2023-02-12,越南,自然搜索,iOS,35-44,女
U05267,2023-05-13,越南,社交媒体,Android,18-24,男
U05268,2024-10-24,菲律宾,内容营销,Android,25-34,男
U05269,2023-07-21,越南,内容营销,Android,35-44,女
U05270,2023-11-05,泰国,自然搜索,Android,25-34,男
U05271,2024-06-06,泰国,付费广告,iOS,25-34,男
U05272,2023-03-06,越南,自然搜索,Android,18-24,女
U05273,2024-04-03,菲律宾,社交媒体,Android,25-34,女
U05274,2024-06-24,印尼,社交媒体,Android,18-24,男
U05275,2023-04-05,泰国,付费广告,iOS,35-44,男
U05276,2023-09-04,泰国,付费广告,Android,18-24,女
U05277,2023-01-27,越南,社交媒体,Android,35-44,男
U05278,2024-10-27,马来西亚,付费广告,iOS,25-34,女
U05279,2023-11-05,越南,内容营销,iOS,25-34,女
U05280,2023-10-03,马来西亚,KOL推荐,iOS,18-24,女
U05281,2024-03-27,印尼,自然搜索,Android,18-24,女
U05282,2024-02-05,泰国,社交媒体,Android,35-44,男
U05283,2023-08-17,菲律宾,自然搜索,Android,18-24,男
U05284,2024-08-19,越南,社交媒体,iOS,18-24,女
U05285,2023-04-02,印尼,内容营销,Android,25-34,女
U05286,2023-02-02,马来西亚,内容营销,Android,35-44,女
U05287,2023-03-28,泰国,付费广告,iOS,25-34,女
U05288,2023-09-05,泰国,付费广告,iOS,35-44,女
U05289,2024-08-15,印尼,自然搜索,iOS,25-34,男
U05290,2023-04-03,越南,付费广告,Android,18-24,男
U05291,2023-09-27,泰国,自然搜索,iOS,25-34,男
U05292,2023-10-17,泰国,付费广告,iOS,35-44,男
U05293,2024-10-20,泰国,自然搜索,iOS,45+,女
U05294,2023-08-23,菲律宾,付费广告,Android,18-24,女
U05295,2024-07-05,泰国,自然搜索,iOS,35-44,女
U05296,2023-11-04,越南,内容营销,iOS,25-34,女
U05297,2023-04-26,印尼,社交媒体,iOS,18-24,男
U05298,2024-03-08,越南,付费广告,iOS,25-34,女
U05299,2024-01-20,泰国,自然搜索,iOS,18-24,女
