user_id,event_type,event_date,page_id,duration_seconds
U05135,register,2024-09-15,page_085,7
U05135,app_open,2024-09-15,page_086,14
U05135,browse,2024-09-15,page_029,101
U05135,share,2024-10-02,page_078,29
U05136,register,2024-08-19,page_078,28
U05136,app_open,2024-08-19,page_069,55
U05136,browse,2024-08-19,page_091,41
U05136,add_to_cart,2024-08-19,page_037,118
U05137,register,2023-07-24,page_061,24
U05137,app_open,2023-07-24,page_064,39
U05137,browse,2023-07-24,page_060,207
U05137,add_to_cart,2023-07-24,page_043,51
U05137,share,2023-07-27,page_088,6
U05138,register,2024-12-13,page_050,5
U05138,app_open,2024-12-13,page_038,19
U05138,browse,2024-12-13,page_042,297
U05138,add_to_cart,2024-12-13,page_065,71
U05138,share,2024-12-16,page_001,19
U05139,register,2023-01-07,page_051,28
U05139,app_open,2023-01-07,page_073,14
U05139,browse,2023-01-07,page_073,293
U05139,share,2023-01-17,page_024,28
U05140,register,2023-05-18,page_032,23
U05140,app_open,2023-05-18,page_091,37
U05140,browse,2023-05-18,page_050,189
U05140,add_to_cart,2023-05-18,page_057,21
U05141,register,2023-08-15,page_045,7
U05141,app_open,2023-08-15,page_030,49
U05141,browse,2023-08-15,page_048,177
U05142,register,2024-06-06,page_087,19
U05142,app_open,2024-06-06,page_055,56
U05143,register,2023-05-22,page_008,9
U05143,app_open,2023-05-22,page_010,51
U05143,browse,2023-05-22,page_056,65
U05144,register,2023-11-26,page_067,29
U05144,app_open,2023-11-26,page_064,17
U05145,register,2023-08-09,page_001,12
U05145,app_open,2023-08-09,page_008,36
U05145,browse,2023-08-09,page_010,187
U05145,add_to_cart,2023-08-09,page_006,60
U05145,share,2023-08-18,page_057,14
U05146,register,2024-01-03,page_081,7
U05146,app_open,2024-01-03,page_009,43
U05146,browse,2024-01-03,page_037,256
U05146,add_to_cart,2024-01-03,page_074,78
U05147,register,2023-03-07,page_070,20
U05147,app_open,2023-03-07,page_024,38
U05147,browse,2023-03-07,page_058,137
U05148,register,2023-03-11,page_044,13
U05148,app_open,2023-03-11,page_041,20
U05149,register,2024-02-26,page_084,9
U05149,app_open,2024-02-26,page_001,23
U05149,browse,2024-02-26,page_086,74
U05150,register,2024-09-10,page_047,29
U05150,app_open,2024-09-10,page_006,49
U05150,browse,2024-09-10,page_090,254
U05151,register,2024-08-27,page_031,8
U05151,app_open,2024-08-27,page_025,51
U05152,register,2023-09-27,page_057,17
U05152,app_open,2023-09-27,page_044,30
U05152,browse,2023-09-27,page_079,31
U05152,add_to_cart,2023-09-27,page_083,21
U05153,register,2023-12-08,page_001,29
U05153,app_open,2023-12-08,page_068,43
U05153,browse,2023-12-08,page_010,198
U05153,share,2023-12-21,page_032,29
U05154,register,2023-12-09,page_031,11
U05154,app_open,2023-12-09,page_013,42
U05155,register,2024-10-18,page_043,14
U05155,app_open,2024-10-18,page_037,16
U05155,share,2024-10-28,page_036,20
U05156,register,2024-12-17,page_015,21
U05156,app_open,2024-12-17,page_012,46
U05156,browse,2024-12-17,page_049,131
U05156,add_to_cart,2024-12-17,page_074,22
U05156,share,2025-01-03,page_017,21
U05157,register,2023-11-21,page_070,28
U05157,app_open,2023-11-21,page_064,46
U05157,browse,2023-11-21,page_035,57
U05158,register,2023-02-23,page_059,5
U05159,register,2024-09-26,page_015,18
U05159,app_open,2024-09-26,page_032,15
U05159,browse,2024-09-26,page_079,161
U05160,register,2024-07-14,page_023,18
U05160,app_open,2024-07-14,page_006,26
U05160,browse,2024-07-14,page_063,70
U05160,add_to_cart,2024-07-14,page_054,29
U05160,share,2024-08-02,page_077,27
U05161,register,2024-11-28,page_016,22
U05161,app_open,2024-11-28,page_042,21
U05162,register,2023-03-06,page_074,16
U05162,app_open,2023-03-06,page_006,31
U05162,browse,2023-03-06,page_071,163
U05162,share,2023-04-01,page_045,13
U05163,register,2023-04-12,page_067,13
U05163,app_open,2023-04-12,page_069,10
U05163,browse,2023-04-12,page_092,55
U05164,register,2023-02-25,page_061,27
U05164,app_open,2023-02-25,page_073,41
U05165,register,2023-06-05,page_052,22
U05165,app_open,2023-06-05,page_009,40
U05166,register,2023-05-08,page_014,9
U05166,app_open,2023-05-08,page_021,14
U05166,share,2023-05-18,page_097,19
U05167,register,2023-05-24,page_018,7
U05167,app_open,2023-05-24,page_002,39
U05167,browse,2023-05-24,page_082,84
U05167,add_to_cart,2023-05-24,page_065,68
U05168,register,2023-08-01,page_009,6
U05168,app_open,2023-08-01,page_013,15
U05168,browse,2023-08-01,page_059,183
U05169,register,2024-08-09,page_082,10
U05170,register,2024-02-02,page_031,12
U05170,app_open,2024-02-02,page_011,35
U05170,browse,2024-02-02,page_016,161
U05171,register,2023-11-04,page_082,17
U05172,register,2023-04-17,page_068,27
U05172,app_open,2023-04-17,page_096,50
U05172,browse,2023-04-17,page_056,178
U05172,add_to_cart,2023-04-17,page_007,104
U05173,register,2024-04-07,page_078,20
U05173,app_open,2024-04-07,page_034,18
U05173,browse,2024-04-07,page_071,73
U05173,add_to_cart,2024-04-07,page_089,32
U05173,share,2024-04-15,page_062,5
U05174,register,2023-12-17,page_034,21
U05175,register,2023-05-08,page_051,9
U05175,app_open,2023-05-08,page_003,27
U05175,browse,2023-05-08,page_015,124
U05175,add_to_cart,2023-05-08,page_004,51
U05176,register,2024-08-05,page_064,27
U05176,app_open,2024-08-05,page_038,35
U05176,browse,2024-08-05,page_047,82
U05177,register,2023-11-26,page_060,18
U05177,app_open,2023-11-26,page_045,15
U05178,register,2024-07-21,page_010,6
U05179,register,2024-07-04,page_094,27
U05179,app_open,2024-07-04,page_021,14
U05179,browse,2024-07-04,page_081,261
U05179,add_to_cart,2024-07-04,page_012,76
U05179,share,2024-07-13,page_054,7
U05180,register,2023-11-19,page_066,24
U05180,app_open,2023-11-19,page_054,32
U05180,browse,2023-11-19,page_081,214
U05180,add_to_cart,2023-11-19,page_068,105
U05181,register,2023-05-02,page_032,16
U05181,app_open,2023-05-02,page_040,49
U05181,browse,2023-05-02,page_065,164
U05181,add_to_cart,2023-05-02,page_015,49
U05182,register,2024-07-26,page_008,20
U05182,app_open,2024-07-26,page_030,32
U05183,register,2024-05-21,page_023,6
U05184,register,2024-08-18,page_029,12
U05184,app_open,2024-08-18,page_082,39
U05184,browse,2024-08-18,page_083,290
U05184,share,2024-09-11,page_044,18
U05185,register,2024-03-16,page_081,23
U05185,app_open,2024-03-16,page_092,22
U05185,browse,2024-03-16,page_038,33
U05185,add_to_cart,2024-03-16,page_028,38
U05186,register,2023-12-08,page_092,29
U05186,app_open,2023-12-08,page_007,19
U05186,browse,2023-12-08,page_086,185
U05186,add_to_cart,2023-12-08,page_060,34
U05187,register,2023-06-24,page_071,21
U05187,app_open,2023-06-24,page_033,28
U05187,browse,2023-06-24,page_093,70
U05187,add_to_cart,2023-06-24,page_066,87
U05188,register,2024-06-11,page_034,7
U05188,app_open,2024-06-11,page_083,22
U05189,register,2023-06-17,page_081,19
U05189,app_open,2023-06-17,page_075,37
U05189,browse,2023-06-17,page_022,56
U05190,register,2023-10-19,page_056,13
U05190,app_open,2023-10-19,page_003,56
U05191,register,2024-03-16,page_045,9
U05192,register,2024-11-28,page_032,18
U05192,app_open,2024-11-28,page_052,55
U05192,browse,2024-11-28,page_089,146
U05193,register,2024-05-22,page_010,28
U05193,app_open,2024-05-22,page_071,26
U05193,browse,2024-05-22,page_003,232
U05193,add_to_cart,2024-05-22,page_020,63
U05193,share,2024-05-31,page_019,23
U05194,register,2023-07-19,page_083,19
U05194,app_open,2023-07-19,page_075,30
U05195,register,2023-08-08,page_010,28
U05195,app_open,2023-08-08,page_052,55
U05195,browse,2023-08-08,page_093,54
U05195,share,2023-08-17,page_050,6
U05196,register,2023-05-11,page_050,6
U05196,app_open,2023-05-11,page_062,11
U05196,browse,2023-05-11,page_085,212
U05196,add_to_cart,2023-05-11,page_049,89
U05197,register,2023-02-18,page_098,14
U05197,app_open,2023-02-18,page_096,37
U05198,register,2024-09-04,page_022,12
U05198,app_open,2024-09-04,page_061,59
U05198,browse,2024-09-04,page_078,254
U05198,add_to_cart,2024-09-04,page_027,40
U05199,register,2023-12-04,page_024,19
U05199,app_open,2023-12-04,page_066,27
U05199,share,2023-12-11,page_019,9
U05200,register,2023-05-17,page_063,20
U05201,register,2024-11-19,page_019,18
U05201,app_open,2024-11-19,page_054,44
U05202,register,2023-10-14,page_094,18
U05203,register,2024-03-26,page_077,21
U05203,app_open,2024-03-26,page_005,25
U05204,register,2024-02-16,page_059,12
U05204,app_open,2024-02-16,page_055,52
U05204,browse,2024-02-16,page_050,73
U05204,add_to_cart,2024-02-16,page_091,102
U05205,register,2023-08-09,page_065,15
U05205,app_open,2023-08-09,page_012,22
U05205,browse,2023-08-09,page_015,283
U05205,add_to_cart,2023-08-09,page_077,115
U05206,register,2023-08-11,page_064,26
U05206,app_open,2023-08-11,page_028,23
U05206,browse,2023-08-11,page_078,41
U05206,add_to_cart,2023-08-11,page_084,90
U05207,register,2023-12-14,page_043,28
U05207,app_open,2023-12-14,page_038,32
U05207,browse,2023-12-14,page_009,41
U05208,register,2024-06-23,page_014,9
U05208,app_open,2024-06-23,page_017,25
U05208,browse,2024-06-23,page_083,142
U05208,add_to_cart,2024-06-23,page_072,118
U05209,register,2023-12-04,page_090,24
U05209,app_open,2023-12-04,page_080,27
U05210,register,2024-01-21,page_050,20
U05210,app_open,2024-01-21,page_018,32
U05210,browse,2024-01-21,page_071,184
U05210,share,2024-02-11,page_036,14
U05211,register,2024-04-10,page_043,26
U05212,register,2024-09-11,page_071,7
U05212,app_open,2024-09-11,page_065,43
U05212,browse,2024-09-11,page_008,197
U05213,register,2023-12-18,page_048,20
U05213,app_open,2023-12-18,page_074,24
U05213,browse,2023-12-18,page_095,252
U05214,register,2023-02-19,page_026,15
U05214,app_open,2023-02-19,page_037,56
U05215,register,2023-05-28,page_001,17
U05216,register,2024-08-10,page_065,8
U05217,register,2024-04-12,page_015,5
U05217,app_open,2024-04-12,page_086,50
U05217,browse,2024-04-12,page_005,223
U05217,add_to_cart,2024-04-12,page_093,26
U05217,share,2024-04-27,page_060,23
U05218,register,2023-09-03,page_070,19
U05218,app_open,2023-09-03,page_029,56
U05218,browse,2023-09-03,page_032,154
U05218,add_to_cart,2023-09-03,page_070,63
U05218,share,2023-09-29,page_019,19
U05219,register,2023-01-05,page_090,21
U05219,app_open,2023-01-05,page_060,40
U05219,browse,2023-01-05,page_031,168
U05219,share,2023-01-23,page_082,19
U05220,register,2023-08-17,page_092,17
U05220,app_open,2023-08-17,page_066,17
U05220,browse,2023-08-17,page_073,221
U05221,register,2023-01-13,page_036,5
U05221,app_open,2023-01-13,page_042,17
U05222,register,2023-06-15,page_022,8
U05222,app_open,2023-06-15,page_026,17
U05222,browse,2023-06-15,page_077,50
U05223,register,2023-07-24,page_010,8
U05223,app_open,2023-07-24,page_025,38
U05223,browse,2023-07-24,page_023,73
U05224,register,2023-08-03,page_053,10
U05224,app_open,2023-08-03,page_076,36
U05224,browse,2023-08-03,page_024,214
U05224,share,2023-08-10,page_088,27
U05225,register,2024-03-04,page_078,26
U05225,app_open,2024-03-04,page_093,28
U05225,browse,2024-03-04,page_064,112
U05226,register,2023-09-11,page_099,22
U05226,app_open,2023-09-11,page_010,53
U05226,browse,2023-09-11,page_039,217
U05226,add_to_cart,2023-09-11,page_015,47
U05226,share,2023-10-07,page_068,16
U05227,register,2024-09-14,page_029,29
U05228,register,2023-09-12,page_074,16
U05228,app_open,2023-09-12,page_086,46
U05229,register,2023-05-21,page_009,28
U05229,app_open,2023-05-21,page_052,22
U05229,browse,2023-05-21,page_028,250
U05229,add_to_cart,2023-05-21,page_030,58
U05230,register,2023-06-19,page_014,9
U05230,app_open,2023-06-19,page_082,38
U05230,browse,2023-06-19,page_090,68
U05231,register,2023-05-01,page_014,20
U05231,app_open,2023-05-01,page_008,54
U05231,browse,2023-05-01,page_048,178
U05231,add_to_cart,2023-05-01,page_053,60
U05232,register,2023-10-14,page_086,27
U05232,app_open,2023-10-14,page_082,33
U05232,browse,2023-10-14,page_069,180
U05232,add_to_cart,2023-10-14,page_039,36
U05233,register,2024-11-17,page_044,13
U05233,app_open,2024-11-17,page_012,44
U05234,register,2023-11-04,page_072,16
U05234,app_open,2023-11-04,page_019,29
U05234,browse,2023-11-04,page_094,115
U05235,register,2024-06-19,page_088,19
U05235,app_open,2024-06-19,page_082,53
U05235,browse,2024-06-19,page_062,180
U05235,add_to_cart,2024-06-19,page_033,38
U05236,register,2023-04-12,page_013,11
U05236,app_open,2023-04-12,page_078,53
U05236,browse,2023-04-12,page_079,197
U05236,add_to_cart,2023-04-12,page_082,27
U05237,register,2024-02-18,page_071,28
U05237,app_open,2024-02-18,page_090,13
U05237,browse,2024-02-18,page_063,190
U05238,register,2023-01-27,page_089,18
U05238,app_open,2023-01-27,page_080,55
U05238,browse,2023-01-27,page_067,186
U05239,register,2024-08-25,page_016,29
U05239,app_open,2024-08-25,page_032,28
U05239,browse,2024-08-25,page_073,96
U05239,add_to_cart,2024-08-25,page_019,62
U05240,register,2023-11-27,page_012,28
U05240,app_open,2023-11-27,page_001,42
U05241,register,2024-07-01,page_011,24
U05241,app_open,2024-07-01,page_016,24
U05241,browse,2024-07-01,page_071,172
U05241,add_to_cart,2024-07-01,page_008,44
U05242,register,2023-01-03,page_094,26
U05242,app_open,2023-01-03,page_010,39
U05243,register,2024-02-08,page_033,28
U05243,app_open,2024-02-08,page_029,24
U05243,share,2024-02-17,page_072,14
U05244,register,2024-03-04,page_087,11
U05244,app_open,2024-03-04,page_026,18
U05244,browse,2024-03-04,page_067,277
U05244,add_to_cart,2024-03-04,page_092,52
U05245,register,2023-11-08,page_015,9
U05245,app_open,2023-11-08,page_071,47
U05245,browse,2023-11-08,page_044,131
U05246,register,2023-07-24,page_004,14
U05246,app_open,2023-07-24,page_076,45
U05246,browse,2023-07-24,page_056,73
U05246,add_to_cart,2023-07-24,page_060,48
U05247,register,2023-02-08,page_016,5
U05247,app_open,2023-02-08,page_063,27
U05247,browse,2023-02-08,page_020,33
U05248,register,2024-10-19,page_096,29
U05249,register,2024-11-09,page_018,14
U05249,app_open,2024-11-09,page_030,30
U05249,browse,2024-11-09,page_079,110
U05250,register,2024-04-08,page_073,7
U05250,app_open,2024-04-08,page_032,57
U05250,browse,2024-04-08,page_062,130
U05250,add_to_cart,2024-04-08,page_011,60
U05251,register,2023-08-11,page_040,14
U05251,app_open,2023-08-11,page_060,36
U05251,browse,2023-08-11,page_015,176
U05251,add_to_cart,2023-08-11,page_048,57
U05252,register,2023-07-21,page_014,17
U05252,app_open,2023-07-21,page_048,41
U05252,browse,2023-07-21,page_076,44
U05253,register,2023-02-21,page_050,6
U05253,app_open,2023-02-21,page_063,26
U05253,browse,2023-02-21,page_003,278
U05254,register,2023-05-18,page_079,26
U05254,app_open,2023-05-18,page_063,45
U05254,browse,2023-05-18,page_056,231
U05254,share,2023-06-03,page_050,25
U05255,register,2023-11-26,page_037,6
U05255,app_open,2023-11-26,page_067,26
U05255,browse,2023-11-26,page_048,190
U05255,add_to_cart,2023-11-26,page_097,82
U05256,register,2024-05-21,page_042,5
U05256,app_open,2024-05-21,page_019,37
U05256,browse,2024-05-21,page_084,79
U05257,register,2023-06-13,page_049,5
U05257,app_open,2023-06-13,page_013,46
U05257,browse,2023-06-13,page_071,240
U05257,add_to_cart,2023-06-13,page_096,112
U05258,register,2023-07-11,page_024,5
U05259,register,2024-06-06,page_037,25
U05259,app_open,2024-06-06,page_037,26
U05259,browse,2024-06-06,page_072,44
U05259,add_to_cart,2024-06-06,page_056,75
U05260,register,2023-12-24,page_086,9
U05260,app_open,2023-12-24,page_097,37
U05260,browse,2023-12-24,page_079,59
U05260,add_to_cart,2023-12-24,page_099,52
U05261,register,2024-10-03,page_022,22
U05261,app_open,2024-10-03,page_035,26
U05261,browse,2024-10-03,page_024,39
U05262,register,2024-07-11,page_069,10
U05262,app_open,2024-07-11,page_025,21
U05262,browse,2024-07-11,page_069,131
U05262,add_to_cart,2024-07-11,page_090,114
U05263,register,2024-11-02,page_096,26
U05263,app_open,2024-11-02,page_068,56
U05263,browse,2024-11-02,page_005,246
U05264,register,2023-03-23,page_060,21
U05264,app_open,2023-03-23,page_078,26
U05264,browse,2023-03-23,page_075,118
U05264,add_to_cart,2023-03-23,page_096,59
U05265,register,2024-05-05,page_094,14
U05266,register,2023-02-12,page_082,11
U05266,app_open,2023-02-12,page_073,28
U05267,register,2023-05-13,page_056,5
U05267,app_open,2023-05-13,page_028,13
U05267,browse,2023-05-13,page_057,226
U05267,add_to_cart,2023-05-13,page_082,119
U05268,register,2024-10-24,page_029,26
U05268,app_open,2024-10-24,page_089,10
U05268,browse,2024-10-24,page_045,114
U05269,register,2023-07-21,page_054,10
U05269,app_open,2023-07-21,page_044,13
U05269,browse,2023-07-21,page_011,216
U05270,register,2023-11-05,page_083,17
U05270,app_open,2023-11-05,page_067,24
U05270,browse,2023-11-05,page_045,243
U05271,register,2024-06-06,page_097,29
U05271,app_open,2024-06-06,page_055,23
U05272,register,2023-03-06,page_074,22
U05272,app_open,2023-03-06,page_077,44
U05272,browse,2023-03-06,page_050,227
U05273,register,2024-04-03,page_060,12
U05273,app_open,2024-04-03,page_057,29
U05273,browse,2024-04-03,page_011,41
U05273,add_to_cart,2024-04-03,page_075,94
U05274,register,2024-06-24,page_096,9
U05274,app_open,2024-06-24,page_076,59
U05274,browse,2024-06-24,page_086,268
U05275,register,2023-04-05,page_035,9
U05275,app_open,2023-04-05,page_026,19
U05275,browse,2023-04-05,page_072,223
U05275,add_to_cart,2023-04-05,page_085,30
U05276,register,2023-09-04,page_067,19
U05276,app_open,2023-09-04,page_051,15
U05276,browse,2023-09-04,page_079,172
U05277,register,2023-01-27,page_065,14
U05277,app_open,2023-01-27,page_081,59
U05277,browse,2023-01-27,page_032,138
U05277,add_to_cart,2023-01-27,page_081,68
U05278,register,2024-10-27,page_001,15
U05278,app_open,2024-10-27,page_014,37
U05278,browse,2024-10-27,page_025,260
U05278,add_to_cart,2024-10-27,page_011,47
U05279,register,2023-11-05,page_082,8
U05279,app_open,2023-11-05,page_057,32
U05279,browse,2023-11-05,page_058,120
U05280,register,2023-10-03,page_028,19
U05280,app_open,2023-10-03,page_053,53
U05280,browse,2023-10-03,page_048,254
U05281,register,2024-03-27,page_087,21
U05282,register,2024-02-05,page_033,9
U05283,register,2023-08-17,page_002,17
U05283,app_open,2023-08-17,page_001,28
U05284,register,2024-08-19,page_065,8
U05285,register,2023-04-02,page_086,8
U05285,app_open,2023-04-02,page_033,30
U05285,share,2023-04-11,page_043,28
U05286,register,2023-02-02,page_039,12
U05287,register,2023-03-28,page_041,6
U05287,app_open,2023-03-28,page_026,49
U05288,register,2023-09-05,page_067,7
U05288,app_open,2023-09-05,page_017,51
U05288,browse,2023-09-05,page_052,114
U05288,add_to_cart,2023-09-05,page_088,43
U05288,share,2023-09-10,page_014,13
U05289,register,2024-08-15,page_086,17
